"DIRECTORIO","CANT_HOG_COMPLETOS","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P1070","P4005","P4015","P4567","P8520","P8520S1","P8520S1A1","P8520S3","P8520S4","P8520S4A1","P8520S5","P4065","P4065S1","P4065S2","P4065S3","P4065S4","P5661","P5661S1","P5661S2","P5661S3","P5661S4","P5661S5","P5661S6","P5661S7","P5661S9","P1891","P1891S1","P1891S2","P1891S3","P1891S4","P1891S5","P1_DEPARTAMENTO","FEX_C","CLASE"
6009146,1,1,1,1,1,3,6,4,1.79769313486232e+308,1,1,2,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"41",337.203784236369,2
6009147,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,1,2,1,2,3,1,1.79769313486232e+308,1,2,1,2,2,"41",197.716820141944,2
6009148,1,1,1,1,1,1,4,4,1.79769313486232e+308,2,1.79769313486232e+308,2,1,8,2,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,1,1,1,2,2,2,1.79769313486232e+308,2,2,2,1,2,"41",6286.13842814388,2
6009149,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,2,2,1,2,"41",197.716820141944,2
6009150,1,1,1,1,1,3,6,4,1.79769313486232e+308,1,1,1,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,1,2,2,2,"41",562.138310304991,2
6009151,1,1,1,1,1,6,4,3,1.79769313486232e+308,1,2,1,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"41",197.716820141944,2
6009152,1,1,1,1,1,4,6,4,1.79769313486232e+308,1,2,1,1,8,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,2,1,1,1,1,2,2,1,1.79769313486232e+308,1,1,1,1,1,"41",288.734573429977,2
6009153,1,1,1,1,1,3,6,4,1.79769313486232e+308,1,2,1,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,1,1,1,1,"41",227.463283036906,2
6009154,1,1,1,1,1,3,6,4,1.79769313486232e+308,1,2,1,1,8,1,1.79769313486232e+308,2,2,1,2,1.79769313486232e+308,1,1,1,1,1,4,4,1,1.79769313486232e+308,2,2,2,1,2,"41",197.716820141944,2
6009155,1,1,1,1,1,4,4,4,1.79769313486232e+308,1,1,1,1,8,1,1.79769313486232e+308,1,2,1,2,1.79769313486232e+308,2,1,1,1,1,1,2,1,1.79769313486232e+308,1,1,1,1,1,"41",1016.85755225519,2
6009156,1,1,1,1,1,4,6,4,1.79769313486232e+308,1,2,1,1,8,1,1.79769313486232e+308,1,2,1,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,1,1,1,2,1,"41",845.739541968048,2
6009157,1,1,1,1,1,3,4,4,1.79769313486232e+308,1,1,1,1,8,1,1.79769313486232e+308,2,2,1,2,1.79769313486232e+308,2,1,2,1,1,2,2,1,1.79769313486232e+308,2,1,1,1,2,"41",234.311618162907,2
6009158,1,1,1,1,1,4,6,4,1.79769313486232e+308,1,2,1,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,1,1,1,2,1,1.79769313486232e+308,2,2,1,2,2,"41",211.434885492012,2
6009159,1,1,1,1,1,3,4,4,1.79769313486232e+308,1,1,1,1,8,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,1,1,2,"41",234.311618162907,2
6009167,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,1,2,2,2,"50",2132.01969493232,1
6009168,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,3,2,2,2,1,2,3,3,1.79769313486232e+308,2,1,2,2,2,"50",2268.65605689441,1
6009169,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",2273.79850048039,1
6009170,1,1,1,1,2,5,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",2310.60122679131,1
6009171,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,3,2,1.79769313486232e+308,1,1,2,2,1,"50",1700.52999129419,1
6009172,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,2,3,1,3,3,1.79769313486232e+308,1,2,1,2,2,"50",1605.95310432591,1
6009173,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,1,2,2,2,"50",1813.98019035014,1
6009174,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",1842.50595014087,1
6009175,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,2,"50",1484.76040362969,1
6009176,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,3,2,2,1,4,1,4,1.79769313486232e+308,2,2,2,2,2,"50",2207.74737330284,1
6009177,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",2310.79838008993,1
6009178,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,4,2,2,1,2,3,1,1.79769313486232e+308,2,2,2,2,2,"50",2089.43987931201,1
6009179,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,1,2,2,2,2,"50",1824.21113618714,1
6009180,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",2132.01969493232,1
6009181,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,2,"50",1824.21113618714,1
6009182,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",1824.21113618714,1
6009183,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",1984.48190898755,1
6009184,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,2,"50",1824.21113618714,1
6009185,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,1,1,1,2,3,1.79769313486232e+308,2,2,2,2,2,"50",2098.0921960903,1
6009186,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",1497.89466508476,1
6009187,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",2132.01969493232,1
6009188,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",1558.23084511962,1
6009189,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,1,1.79769313486232e+308,4,4,4,1,1,1,4,3,1.79769313486232e+308,1,1,2,1,1,"50",1605.95310432591,1
6009191,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",2008.33855003937,1
6009192,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",2206.11658131392,1
6009193,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,4,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,1,1.79769313486232e+308,1,1,2,2,2,"50",1232.46876866127,1
6009194,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,4,4,3,1,1,4,1.79769313486232e+308,2,2,2,2,2,"50",1700.76119861033,1
6009195,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,1,1.79769313486232e+308,2,2,1,2,2,"50",1681.68078269642,1
6009196,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,4,2,2,1,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,"50",2013.71220094149,1
6009197,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,4,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,2,"50",1919.01923047156,1
6009198,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,4,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",1700.52999129419,1
6009199,1,1,1,1,2,1,4,1,1.79769313486232e+308,1,3,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,1,1,1,1,1,2,1,1.79769313486232e+308,1,1,1,2,2,"50",1937.43012792695,1
6009200,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,4,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",1700.52999129419,1
6009201,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,1,2,2,2,"50",1960.29310350519,1
6009202,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,4,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,2,1,1,1.79769313486232e+308,2,2,2,2,2,"50",1653.03893940404,1
6009203,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,4,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",2439.82825367751,1
6009204,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,1,1.79769313486232e+308,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,1,2,2,1,"50",199.117545786222,2
6009205,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,4,2,1,1,1,4,1,1.79769313486232e+308,1,1,2,2,1,"50",207.499890454032,2
6009206,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",203.578633997707,2
6009207,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,3,1,1,1,2,1,1.79769313486232e+308,1,1,2,1,2,"50",203.578633997707,2
6009209,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,1,2,2,2,"50",211.960978665517,2
6009210,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",212.500810420677,2
6009211,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,2,1,1,2,3,1,1.79769313486232e+308,2,1,2,2,2,"50",207.499890454032,2
6009212,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,1,1,2,1,"50",211.421146910356,2
6009213,1,1,1,1,2,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,1,1,2,1,1,1.79769313486232e+308,2,2,2,2,2,"50",208.039722209192,2
6009214,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",211.960978665517,2
6009215,1,1,1,1,2,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,4,2,4,4,4,4,1.79769313486232e+308,1,2,2,2,2,"50",207.499890454032,2
6009216,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",212.500810420677,2
6009217,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,2,2,1,1.79769313486232e+308,1,2,2,2,2,"50",215.882235121841,2
6009218,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",204.118465752868,2
6009219,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,4,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,2,1.79769313486232e+308,2,2,2,2,2,"50",1913.76166307109,1
6009220,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,2,2,1,1.79769313486232e+308,1,1,2,2,2,"50",199.117545786222,2
6009223,1,1,1,1,2,1,6,3,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",199.657377541382,2
6009225,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,4,3,1,1.79769313486232e+308,1,2,2,2,2,"50",211.960978665517,2
6009226,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,2,"50",207.499890454032,2
6009228,1,1,1,1,1,1,4,1,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,1,2,2,2,2,"50",211.960978665517,2
6009229,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",194.656457574737,2
6009230,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,2,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,3,1,1,1,1,4,1,1.79769313486232e+308,2,2,2,2,2,"50",212.500810420677,2
6009233,1,1,1,1,1,8,7,4,1.79769313486232e+308,1,1,2,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,2,2,1,1.79769313486232e+308,1,1,2,2,2,"50",212.500810420677,2
6009234,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,2,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"50",211.960978665517,2
6009235,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,1,1,1.79769313486232e+308,2,1,2,2,2,"50",194.656457574737,2
6009236,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,1,2,1.79769313486232e+308,2,2,2,2,2,"50",203.578633997707,2
6009237,1,1,1,1,2,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,3,3,2,1,1,3,1,1,1.79769313486232e+308,2,2,2,2,2,"50",211.960978665517,2
6009238,1,1,1,1,1,5,7,4,1.79769313486232e+308,1,1,2,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,1,1.79769313486232e+308,1,1,1,2,1,"50",211.960978665517,2
6009239,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,2,2,1,1.79769313486232e+308,1,1,1,1,2,"50",211.421146910356,2
6009240,1,1,1,1,1,1,4,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,4,2,1,1,3,3,1,1.79769313486232e+308,2,1,2,2,2,"50",211.960978665517,2
6009241,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"50",208.039722209192,2
6009244,1,1,1,1,1,5,7,4,1.79769313486232e+308,2,1.79769313486232e+308,2,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,2,1,1,1,2,1.79769313486232e+308,2,1,2,2,2,"50",212.500810420677,2
6009246,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,1,2,2,2,2,"50",208.039722209192,2
6009247,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,2,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,4,1,1,1,1,4,1,1.79769313486232e+308,2,2,2,2,2,"50",208.039722209192,2
6009248,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,4,4,1,4,1,4,4,4,1.79769313486232e+308,2,2,2,2,2,"50",215.882235121841,2
6009249,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,1,1,1.79769313486232e+308,1,2,2,2,2,"50",211.960978665517,2
6009250,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,4,1,2,2,4,1.79769313486232e+308,2,2,2,2,2,"50",199.117545786222,2
6009251,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,4,1,1.79769313486232e+308,1,2,2,2,2,"50",199.117545786222,2
6009252,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,1,1.79769313486232e+308,1,2,2,2,2,"50",195.196289329897,2
6009253,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,3,2,1,2,1,3,2,1.79769313486232e+308,2,2,2,2,2,"50",212.500810420677,2
6009254,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,4,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,1,1,2,2,2,"50",2103.37785163994,1
6009255,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,1,2,2,2,1.79769313486232e+308,2,1,1,2,1,1,2,1,1.79769313486232e+308,1,1,2,2,2,"50",207.499890454032,2
6009256,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,1,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,2,"50",211.960978665517,2
6009257,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,4,1,1,1,1,4,1,1.79769313486232e+308,1,2,2,2,1,"50",1913.76166307109,1
6009260,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,2,1,1,2,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,1,1.79769313486232e+308,1,1,1,2,2,"50",2132.01969493232,1
6009304,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,3,2,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"81",367.2494229332,1
6009305,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,2,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"81",337.720259457733,1
6009306,1,1,1,1,1,1,6,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,2,2,1,1.79769313486232e+308,1,1,2,2,2,"81",367.2494229332,1
6009307,1,1,1,1,1,5,6,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"81",257.245464290361,1
6009308,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,4,1,4,1,1.79769313486232e+308,2,2,2,2,2,"76",4918.56961759129,1
6009309,1,1,1,1,2,1,4,4,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",3601.43494374697,1
6009310,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,1,2,2,4,2,1.79769313486232e+308,2,1,2,2,2,"76",6254.38425505255,1
6009311,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,4,2,2,1,2,1,2,1,1.79769313486232e+308,2,2,2,2,2,"76",5133.44290823442,1
6009312,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,1,3,2,1.79769313486232e+308,2,2,2,2,2,"76",4380.4057969706,1
6009313,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,6,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,2,1,1,1,1,2,1,1.79769313486232e+308,2,2,2,2,2,"76",3303.3855337368,1
6009314,1,1,1,1,2,1,4,2,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,2,2,2,1,1.79769313486232e+308,2,2,2,2,2,"76",220.07790309999,2
6009315,1,1,1,1,2,1,6,4,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,2,3,2,1.79769313486232e+308,2,2,2,2,2,"76",117.619272325861,2
6009316,1,1,1,1,1,1,4,3,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,2,1,2,2,1,1.79769313486232e+308,2,2,2,2,2,"76",372.917357110004,1
6009317,1,1,1,1,2,1,4,2,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,2,2,2,"76",582.735565412727,1
6009318,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,1,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,2,1,1,1,1,1,1,1,1.79769313486232e+308,1,1,2,2,1,"76",535.438261065839,1
6009319,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,2,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,1,2,2,2,"76",798.91889268005,1
6009320,1,1,1,1,1,1,4,2,1.79769313486232e+308,1,3,1,1,3,1,1.79769313486232e+308,2,2,2,2,1.79769313486232e+308,1,1,1,1,1,1,1,1,1.79769313486232e+308,2,2,2,2,2,"76",655.849252410874,1
